name,address,borough,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
"Esthetix Dentist, NYC's Dental Implant & Cosmetic Specialist","
285 Fort Washington Ave, New York, NY 10032, United States",Manhattan,New York,+1 212-795-9675,https://www.esthetixdentalspa.com/,4.8,1179,Dental implants provider,Show open hours for the week,"https://www.google.com/maps/place/Esthetix+Dentist,+NYC%27s+Dental+Implant+%26+Cosmetic+Specialist/data=!4m7!3m6!1s0x89c2f69edbe7ffef:0x9740937468559c7e!8m2!3d40.8450168!4d-73.9408416!16s%2Fg%2F1tdx0gvt!19sChIJ7__n2572wokRfpxVaHSTQJc?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:23:22.401667
Fort Washington Dental Associates,"
130 Fort Washington Ave # 1B, New York, NY 10032, United States",Manhattan,New York,+1 646-551-0855,https://fwdentalassociates.com/?utm_campaign=gmb,5.0,151,Dentist,Show open hours for the week,https://www.google.com/maps/place/Fort+Washington+Dental+Associates/data=!4m7!3m6!1s0x89c2f71864ae0b2d:0xa8383df7916aef9e!8m2!3d40.8398349!4d-73.9428746!16s%2Fg%2F11lgsk761r!19sChIJLQuuZBj3wokRnu9qkfc9OKg?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:23:28.306772
BH Dental NY,"
2090 Adam Clayton Powell Jr Blvd, New York, NY 10027, United States",Manhattan,New York,+1 607-600-6581,https://www.bhdentalnyc.com/,4.6,365,Dentist,Show open hours for the week,https://www.google.com/maps/place/BH+Dental+NY/data=!4m7!3m6!1s0x89c2f612b970c57f:0x670fe035654d6d82!8m2!3d40.8087643!4d-73.9488864!16s%2Fg%2F11df0nmm6s!19sChIJf8VwuRL2wokRgm1NZTXgD2c?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:23:33.773793
Healthy Smile Dental Arts,"
3601 Broadway, New York, NY 10031, United States",Manhattan,New York,+1 212-491-6940,https://www.drgrecymartinez.com/,4.5,408,Dentist,Show open hours for the week,https://www.google.com/maps/place/Healthy+Smile+Dental+Arts/data=!4m7!3m6!1s0x89c2f662a50296d5:0xf8ea5906da03a42a!8m2!3d40.8285733!4d-73.9492247!16s%2Fg%2F1tkb60sx!19sChIJ1ZYCpWL2wokRKqQD2gZZ6vg?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:23:40.422408
Harlem Center for Aesthetic Dentistry,"
470 Malcolm X Blvd #1d, New York, NY 10037, United States",Manhattan,New York,+1 212-283-4800,http://www.harlemdentistry.com/,4.8,386,Dentist,Show open hours for the week,https://www.google.com/maps/place/Harlem+Center+for+Aesthetic+Dentistry/data=!4m7!3m6!1s0x89c2f674106503df:0x733e1dea6dcfb152!8m2!3d40.812642!4d-73.940977!16s%2Fg%2F1td4qn0y!19sChIJ3wNlEHT2wokRUrHPbeodPnM?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:23:46.100499
GD Dentistry of Manhattan,"
3682 Broadway # 1, New York, NY 10031, United States",Manhattan,New York,+1 646-222-6570,https://gddentistrynyc.com/,4.9,200,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/GD+Dentistry+of+Manhattan/data=!4m7!3m6!1s0x89c2f687cf6eaaab:0xd2d76a5673632701!8m2!3d40.8308312!4d-73.9467595!16s%2Fg%2F11ggfjs5hq!19sChIJq6puz4f2wokRASdjc1Zq19I?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:23:52.140477
W Dental,"
706 St Nicholas Ave, New York, NY 10031, United States",Manhattan,New York,+1 212-939-9399,https://www.wdentalnyc.com/,4.7,213,Dentist,Show open hours for the week,https://www.google.com/maps/place/W+Dental/data=!4m7!3m6!1s0x89c2f67c64b05b7f:0x3e1dac94125c73aa!8m2!3d40.8243106!4d-73.9443165!16s%2Fg%2F1vq75swd!19sChIJf1uwZHz2wokRqnNcEpSsHT4?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:01.306551
Washington Heights Dentist Arvind Philomin,"
285 Fort Washington Ave Ste CD, New York, NY 10032, United States",Manhattan,New York,+1 646-798-2954,https://www.esthetixdentalspa.com/,5.0,329,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Washington+Heights+Dentist+Arvind+Philomin/data=!4m7!3m6!1s0x89c2f69edbe7ffef:0xcd13ab6ab85db9d7!8m2!3d40.8450186!4d-73.9408418!16s%2Fg%2F1ts1nk_h!19sChIJ7__n2572wokR17lduGqrE80?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:12.766380
"Washington Heights Dental Practice, P.C.","
3928 Broadway 1st floor, New York, NY 10032, United States",Manhattan,New York,+1 212-543-0200,,1.4,85,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Washington+Heights+Dental+Practice,+P.C./data=!4m7!3m6!1s0x89c2f69ca3589d4f:0x744438e268a92e7e!8m2!3d40.8387867!4d-73.9411124!16s%2Fg%2F1w0j53h4!19sChIJT51Yo5z2wokRfi6paOI4RHQ?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:20.989237
Dr. Falguni Patel,"
563 W 169th St, New York, NY 10032, United States",Manhattan,New York,+1 212-923-3375,,4.8,886,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Falguni+Patel/data=!4m7!3m6!1s0x89c258f733b9e663:0xccaa2d04b0d1d493!8m2!3d40.8415682!4d-73.9387536!16s%2Fg%2F1td395c7!19sChIJY-a5M_dYwokRk9TRsAQtqsw?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:29.107605
Uptown Dental Arts Center,"
1 Audubon Ave # 1, New York, NY 10032, United States",Manhattan,New York,+1 212-740-7808,http://pppdmd.com/,3.3,40,Dentist,Show open hours for the week,https://www.google.com/maps/place/Uptown+Dental+Arts+Center/data=!4m7!3m6!1s0x89c2f69cdc583545:0xc5b5a19c609aa4ac!8m2!3d40.8387916!4d-73.9394471!16s%2Fg%2F1tdm4nsv!19sChIJRTVY3Jz2wokRrKSaYJyhtcU?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:37.483518
Dental Oral Surgery,"
3915 Broadway # 2, New York, NY 10032, United States",Manhattan,New York,+1 347-590-9910,https://www.dentaloralsurgery.com/,3.6,374,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Dental+Oral+Surgery/data=!4m7!3m6!1s0x89c2f69b53f08b69:0xd30f548ad32f7713!8m2!3d40.8382777!4d-73.9421419!16s%2Fg%2F1tcygd8t!19sChIJaYvwU5v2wokRE3cv04pUD9M?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:47.151162
Cascada Dental Spa,"
719 W 181st St, New York, NY 10033, United States",Manhattan,New York,+1 212-795-1040,https://www.cascadadental.com/,4.5,929,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Cascada+Dental+Spa/data=!4m7!3m6!1s0x89c2f6a090a9b44d:0xa61ff4907450881e!8m2!3d40.850614!4d-73.936803!16s%2Fg%2F1hm24vjt6!19sChIJTbSpkKD2wokRHohQdJD0H6Y?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:54.290126
Simply Smiles Dental Harlem,"
32 W 125th St, New York, NY 10027, United States",Manhattan,New York,+1 646-410-2376,https://www.simplysmilesharlem.com/,4.8,65,Dentist,Show open hours for the week,https://www.google.com/maps/place/Simply+Smiles+Dental+Harlem/data=!4m7!3m6!1s0x89c2f71f27af8dc9:0x4d8b87859ca42dad!8m2!3d40.8067816!4d-73.9438634!16s%2Fg%2F11y4bq1r7b!19sChIJyY2vJx_3wokRrS2knIWHi00?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:24:59.009180
St Nicholas Dental Office,"
713 St Nicholas Ave, New York, NY 10031, United States",Manhattan,New York,+1 212-234-6960,,4.6,11,Dental,Show open hours for the week,https://www.google.com/maps/place/St+Nicholas+Dental+Office/data=!4m7!3m6!1s0x89c2f67c62460935:0x660a4f63f5f7a7e6!8m2!3d40.8245038!4d-73.9446547!16s%2Fg%2F1tdc1kys!19sChIJNQlGYnz2wokR5qf39WNPCmY?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:10.249365
Fort Washington Dental Practice at NYP,"
99 Fort Washington Ave, New York, NY 10032, United States",Manhattan,New York,+1 212-342-2290,https://www.nyp.org/acn/specialty-care/fort-washington-dental-practice,4.2,6,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Fort+Washington+Dental+Practice+at+NYP/data=!4m7!3m6!1s0x89c2f7759d313e11:0xcc492c789b6496b1!8m2!3d40.8391426!4d-73.9439401!16s%2Fg%2F11km4fxp73!19sChIJET4xnXX3wokRsZZkm3gsScw?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:17.594383
"Elliott Gutman, DMD","
801 W 180th St, New York, NY 10033, United States",Manhattan,New York,+1 646-862-7001,https://www.washingtonheights-dentist.com/,5.0,28,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Elliott+Gutman,+DMD/data=!4m7!3m6!1s0x89c2f6a0ffd2799d:0xcb93ffa2a41a23a8!8m2!3d40.8501936!4d-73.9388714!16s%2Fg%2F1tqtytbb!19sChIJnXnS_6D2wokRqCMapKL_k8s?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:22.860335
ColumbiaDoctors Dentistry,"
100 Haven Ave, New York, NY 10032, United States",Manhattan,New York,+1 212-342-0107,https://www.dental.columbia.edu/patient-care/columbiadoctors-dentistry?utm_source=Ggl&utm_medium=GMB-link&utm_campaign=CD,4.9,419,Dentist,Show open hours for the week,https://www.google.com/maps/place/ColumbiaDoctors+Dentistry/data=!4m7!3m6!1s0x89c2f77bdc44e8f7:0x536468ef25cefddc!8m2!3d40.8444908!4d-73.9431921!16s%2Fg%2F11j0tb5fp9!19sChIJ9-hE3Hv3wokR3P3OJe9oZFM?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:38.020365
"Leslie Azran, DDS","
2090 Adam Clayton Powell Jr Blvd, New York, NY 10027, United States",Manhattan,New York,+1 607-600-6581,https://www.bhdentalnyc.com/?utm_source=gmb_auth,4.9,92,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Leslie+Azran,+DDS/data=!4m7!3m6!1s0x89c2f7d6edd33409:0xbb7ffcf3c809b305!8m2!3d40.8087643!4d-73.9488864!16s%2Fg%2F11s7s5wyd_!19sChIJCTTT7db3wokRBbMJyPP8f7s?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:42.768262
"M&I Dental Office Iana Arakelova, DDS","
128 Fort Washington Ave, New York, NY 10032, United States",Manhattan,New York,+1 212-781-6490,https://docs.google.com/forms/d/e/1FAIpQLSea1oPPQtkxLrdBQMshg9DaAgwGGMr57nIl1S3zYH-iuXdKCA/viewform?usp=pp_url,4.7,40,Dentist,Show open hours for the week,"https://www.google.com/maps/place/M%26I+Dental+Office+Iana+Arakelova,+DDS/data=!4m7!3m6!1s0x89c2f69b3f859c01:0xadc4598039f9f84d!8m2!3d40.8394205!4d-73.9430535!16s%2Fg%2F1tg6wmng!19sChIJAZyFP5v2wokRTfj5OYBZxK0?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:48.368693
ColumbiaDoctors - Dentistry,"
622 W 168th St, New York, NY 10032, United States",Manhattan,New York,+1 212-305-4552,https://www.dental.columbia.edu/patient-care/columbiadoctors-dentistry?utm_source=Ggl&utm_medium=GMB-link&utm_campaign=CD,4.7,130,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/ColumbiaDoctors+-+Dentistry/data=!4m7!3m6!1s0x89c2f70d167d0779:0xf82576531f98b4e6!8m2!3d40.8412426!4d-73.9409706!16s%2Fg%2F11h8b4nbb6!19sChIJeQd9Fg33wokR5rSYH1N2Jfg?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:25:54.974629
Hamilton Heights Dental Center- JB Dental,"
2 3410, 3410 Broadway, New York, NY 10031, United States",Manhattan,New York,+1 212-283-7670,,2.5,13,Dentist,Show open hours for the week,https://www.google.com/maps/place/Hamilton+Heights+Dental+Center-+JB+Dental/data=!4m7!3m6!1s0x89c2f665d3c01f61:0xb31776911d89f5c9!8m2!3d40.8220056!4d-73.9533556!16s%2Fg%2F1tjh098y!19sChIJYR_A02X2wokRyfWJHZF2F7M?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:26:07.185010
"Ravi Maddali, DDS","
639 W 173rd St, New York, NY 10032, United States",Manhattan,New York,+1 212-928-4480,,4.7,498,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Ravi+Maddali,+DDS/data=!4m7!3m6!1s0x89c2f69ef8d32765:0x8cf14ba9213345ec!8m2!3d40.8450281!4d-73.9393869!16s%2Fg%2F1v62jlh8!19sChIJZSfT-J72wokR7EUzIalL8Yw?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:26:20.624953
Mercedes Torres DDS,"
629 W 173rd St # 2G, New York, NY 10032, United States",Manhattan,New York,+1 212-923-3662,,4.7,102,Dentist,Show open hours for the week,https://www.google.com/maps/place/Mercedes+Torres+DDS/data=!4m7!3m6!1s0x89c2f42040914d2b:0x912f25654f875f04!8m2!3d40.8448516!4d-73.939116!16s%2Fg%2F1td3959_!19sChIJK02RQCD0wokRBF-HT2UlL5E?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:26:26.594253
New Heights Dental Office,"
436 Fort Washington Ave # 1b, New York, NY 10033, United States",Manhattan,New York,,https://newheightsdentaloffice.com/,4.1,34,Dentist,Show open hours for the week,https://www.google.com/maps/place/New+Heights+Dental+Office/data=!4m7!3m6!1s0x89c2f6a056e70347:0xe18bdbc097c5242b!8m2!3d40.849783!4d-73.9385028!16s%2Fg%2F1tcwxnhj!19sChIJRwPnVqD2wokRKyTFl8Dbi-E?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:26:31.999711
Divya Adusumilli DDS,"
285 Fort Washington Ave Ste CD, New York, NY 10032, United States",Manhattan,New York,+1 212-795-9675,https://www.esthetixdentalspa.com/about/dr-divya-adusumilli/,5.0,349,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Divya+Adusumilli+DDS/data=!4m7!3m6!1s0x89c2f69edbe7ffef:0xc3cbd5f26d161447!8m2!3d40.8450376!4d-73.9410797!16s%2Fg%2F1vv2t549!19sChIJ7__n2572wokRRxQWbfLVy8M?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:26:42.804346
Nazar Shcheglov DDS,"
163 W 145th St, New York, NY 10039, United States",Manhattan,New York,+1 212-281-9200,http://www.harlemdentalcare.com/,4.7,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Nazar+Shcheglov+DDS/data=!4m7!3m6!1s0x89c2f678dd69095b:0xd6496acce6adf29a!8m2!3d40.8216015!4d-73.9383071!16s%2Fg%2F1tcws3y4!19sChIJWwlp3Xj2wokRmvKt5sxqSdY?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:26:56.302235
"Dr. Victor Lee, DDS, MS","
130 Fort Washington Ave # 1B, New York, NY 10032, United States",Manhattan,New York,+1 212-928-9000,https://fwdentalassociates.com/,5.0,23,Prosthodontist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Victor+Lee,+DDS,+MS/data=!4m7!3m6!1s0x89c2f74253b2fabd:0x2e03c4d6b804ff78!8m2!3d40.839835!4d-73.9428747!16s%2Fg%2F11n0704kk0!19sChIJvfqyU0L3wokReP8EuNbEAy4?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:01.968435
"Dr. Christina Vourtsis, DDS, Heights Dental Arts PLLC","
801 W 181st St #9, New York, NY 10033, United States",Manhattan,New York,+1 212-740-4040,http://www.heightsdentalarts.com/,4.6,65,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Christina+Vourtsis,+DDS,+Heights+Dental+Arts+PLLC/data=!4m7!3m6!1s0x89c2f69cdc583545:0x12a741cb02829b3f!8m2!3d40.8513019!4d-73.9383066!16s%2Fg%2F1tdb56hj!19sChIJRTVY3Jz2wokRP5uCAstBpxI?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:08.203524
"William Nguyen, DDS, PC (Hamilton Family Dental)","
456 W 167th St Suite 1MB, New York, NY 10032, United States",Manhattan,New York,+1 212-234-4800,,5.0,3,Dentist,,"https://www.google.com/maps/place/William+Nguyen,+DDS,+PC+%28Hamilton+Family+Dental%29/data=!4m7!3m6!1s0x89c2f7624c80fb27:0x3b7ef729b9d85e1a!8m2!3d40.8387144!4d-73.9369924!16s%2Fg%2F11qpvy3d9z!19sChIJJ_uATGL3wokRGl7YuSn3fjs?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:14.653500
"Dr. Hamad C. Skinner, DDS","
The Armory, 651 W 168th St, New York, NY 10032, United States",Manhattan,New York,+1 212-740-1780,,4.9,13,Dentist,,"https://www.google.com/maps/place/Dr.+Hamad+C.+Skinner,+DDS/data=!4m7!3m6!1s0x89c2f69c0d4eae1d:0xd44dd031fa07f8a8!8m2!3d40.8421806!4d-73.9413093!16s%2Fg%2F1wn_70qd!19sChIJHa5ODZz2wokRqPgH-jHQTdQ?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:26.280681
Dr. George Williams,"
706 St Nicholas Ave, New York, NY 10031, United States",Manhattan,New York,+1 212-939-9399,,5.0,2,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+George+Williams/data=!4m7!3m6!1s0x89c2f67c64c5d855:0x7ba3651ebbd7041!8m2!3d40.8243106!4d-73.9443165!16s%2Fg%2F11qgb7mchb!19sChIJVdjFZHz2wokRQXC961E2ugc?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:38.150524
"Dr. Ana I. Rosario, DDS","
436 Fort Washington Ave, New York, NY 10033, United States",Manhattan,New York,+1 212-795-5200,,4.9,11,Dentist,,"https://www.google.com/maps/place/Dr.+Ana+I.+Rosario,+DDS/data=!4m7!3m6!1s0x89c2f6a056e70347:0x781d2e1d89f75d51!8m2!3d40.8496665!4d-73.9384384!16s%2Fg%2F1tf1cpfz!19sChIJRwPnVqD2wokRUV33iR0uHXg?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:45.410018
"Laila Akhlaghi, DDS, MS","
622 W 168th St, New York, NY 10032, United States",Manhattan,New York,+1 212-305-4552,https://doctors.columbia.edu/us/ny/new-york/laila-akhlaghi-dds-ms-622-west-168th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,5.0,18,Dentist,,"https://www.google.com/maps/place/Laila+Akhlaghi,+DDS,+MS/data=!4m7!3m6!1s0x89c2f76752d56193:0x4d3227b1561bb0e0!8m2!3d40.8412426!4d-73.9409706!16s%2Fg%2F11r9gltfz_!19sChIJk2HVUmf3wokR4LAbVrEnMk0?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:50.452795
"Michael Mckenzie, DDS","
100 Haven Ave, New York, NY 10032, United States",Manhattan,New York,+1 212-326-8520,https://doctors.columbia.edu/us/ny/new-york/michael-mckenzie-dds-100-haven-ave?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,4.9,85,Dentist,,"https://www.google.com/maps/place/Michael+Mckenzie,+DDS/data=!4m7!3m6!1s0x89c2f73d09218b2f:0xeed91fa01d745437!8m2!3d40.8446425!4d-73.9431459!16s%2Fg%2F11nfvk09tb!19sChIJL4shCT33wokRN1R0HaAf2e4?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:27:57.428547
Columbia Dental Services,"
563 W 169th St, New York, NY 10032, United States",Manhattan,New York,+1 212-923-3375,,3.4,31,Dentist,Show open hours for the week,https://www.google.com/maps/place/Columbia+Dental+Services/data=!4m7!3m6!1s0x89c2f69dcb85e51d:0x6a800006bde54b84!8m2!3d40.841633!4d-73.938695!16s%2Fg%2F1tdwr0fz!19sChIJHeWFy532wokRhEvlvQYAgGo?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:28:04.535145
"Dr. Dario Y. Yapor, DDS","
3825 Broadway #2, New York, NY 10032, United States",Manhattan,New York,+1 212-740-0262,,4.4,10,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Dario+Y.+Yapor,+DDS/data=!4m7!3m6!1s0x89c2f684509825b9:0x84c4cfc743a1f841!8m2!3d40.8356395!4d-73.9440739!16s%2Fg%2F1td4_s_l!19sChIJuSWYUIT2wokRQfihQ8fPxIQ?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:28:10.637016
"Gregory N. Bunza, DDS","
622 W 168th St, New York, NY 10032, United States",Manhattan,New York,+1 212-342-0107,https://doctors.columbia.edu/us/ny/new-york/gregory-n-bunza-dds-622-west-168th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,4.5,25,Dentist,,"https://www.google.com/maps/place/Gregory+N.+Bunza,+DDS/data=!4m7!3m6!1s0x89c2f69c727f5ceb:0x1e06a7df7c99c307!8m2!3d40.8412426!4d-73.9409706!16s%2Fg%2F1vwlq1dm!19sChIJ61x_cpz2wokRB8OZfN-nBh4?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:28:17.398861
"Gregory N. Bunza, DDS","
100 Haven Ave, New York, NY 10032, United States",Manhattan,New York,+1 212-342-0107,https://doctors.columbia.edu/us/ny/new-york/gregory-n-bunza-dds-100-haven-ave?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings,5.0,28,Dentist,,"https://www.google.com/maps/place/Gregory+N.+Bunza,+DDS/data=!4m7!3m6!1s0x89c2f7d6dde80969:0x5a2f89906c753501!8m2!3d40.8446425!4d-73.9431459!16s%2Fg%2F11my92w1l1!19sChIJaQno3db3wokRATV1bJCJL1o?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:28:24.210004
Columbia University College of Dental Medicine,"
622 W 168th St, New York, NY 10032, United States",Manhattan,New York,+1 212-305-6100,http://www.columbiadentalschool.com/,3.8,346,Dental school,Show open hours for the week,https://www.google.com/maps/place/Columbia+University+College+of+Dental+Medicine/data=!4m7!3m6!1s0x89c2f69bf5cb3077:0xd5e31b59dc49b6f2!8m2!3d40.841053!4d-73.9408874!16s%2Fm%2F05256jm!19sChIJdzDL9Zv2wokR8rZJ3Fkb49U?authuser=0&hl=en&rclk=1,dentist Harlem Washington Heights Manhattan,2026-02-25T19:28:29.543439
"Dr. Joseph C De Lisi, DDS","
130 Fort Washington Ave # 1B, New York, NY 10032, United States",Manhattan,New York,+1 212-568-1035,,4.4,7,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Joseph+C+De+Lisi,+DDS/data=!4m7!3m6!1s0x89c2f69b69145b09:0x58509133014e8ae3!8m2!3d40.8398349!4d-73.9428746!16s%2Fg%2F1tg9jh7z!19sChIJCVsUaZv2wokR44pOATORUFg?authuser=0&hl=en&rclk=1",dentist Harlem Washington Heights Manhattan,2026-02-25T19:28:42.350297
