clinic_name,reviewer_name,stars,review_text,review_date,google_maps_url
"ד""ר גל רוזן מומחית לשיקום הפה - מרפאת מומחים",Shirel Dorman,5,"אני רוצה להמליץ מכל הלב על מרפאת השיניים של ד”ר גל רוזן. ד”ר רוזן היא רופאת שיניים מקצועית, עדינה, רגישה ואנושית בצורה יוצאת דופן. התחושה במרפאה תמיד נעימה ובטוחה, ושירות כזה פשוט לא מובן מאליו.  בנוסף, אני רוצה לציין במיוחד את ד”ר אמיר שוסטר. עברתי אצלו עקירה מורכבת של שן בינה, והוא ביצע את ההליך ברמה המקצועית הגבוהה ביותר — תוך תיווך ברור, הסברים מרגיעים לאורך כל הדרך, וסבלנות אין-קץ לכל שאלה גם אחרי הפרוצדורה. החוויה הייתה מדויקת, רגועה ומכבדת. ממליצה בחום על שניהם — צוות מסור, מקצועי, אנושי ואמפתי.",לפני 3 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%92%D7%9C+%D7%A8%D7%95%D7%96%D7%9F+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b94a8d33593:0xb3f0692575b4087f!8m2!3d32.0874706!4d34.7911688!16s%2Fg%2F11b6z60x_v!19sChIJkzXTqJRLHRURfwi0dSVp8LM?authuser=0&hl=iw&rclk=1
"ד""ר גל רוזן מומחית לשיקום הפה - מרפאת מומחים",עדי ליבוביץ,5,"ממליצה מאוד גל רוזן רופאה סופר מקצועית, עם דגש על הפרטים הקטנים אדיבה סבלנית שזה ממש חשוב בתהליך טיפולי ארוך . ובנוסף כל הצוות אדיב. שנותן שירות ומענה לכל פרט",לפני 3 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%92%D7%9C+%D7%A8%D7%95%D7%96%D7%9F+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b94a8d33593:0xb3f0692575b4087f!8m2!3d32.0874706!4d34.7911688!16s%2Fg%2F11b6z60x_v!19sChIJkzXTqJRLHRURfwi0dSVp8LM?authuser=0&hl=iw&rclk=1
"ד""ר גל רוזן מומחית לשיקום הפה - מרפאת מומחים",Noa Plump,5,גל וכל הצוות (וגם הרופאים המומחים וגם השינניות) הכי מקצועיים והכי אנושיים ובאמת הכי הכי בכל הפרמטרים. רופאה לחיים.,לפני 3 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%92%D7%9C+%D7%A8%D7%95%D7%96%D7%9F+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b94a8d33593:0xb3f0692575b4087f!8m2!3d32.0874706!4d34.7911688!16s%2Fg%2F11b6z60x_v!19sChIJkzXTqJRLHRURfwi0dSVp8LM?authuser=0&hl=iw&rclk=1
בארי - תל אביב יפו,Boaz Armi,5,"סניף שכונתי קטן ונעים. תמיד נקי ומסודר. שירותים נקיים. בית מרקחת סה""כ בסדר. תלוי ברוקח.ת אבל מבחינת סדר ותור, מצוין. זמינות בטלפון לא משהו, אבל זה ברב הקופות ככה היום. לא ראיתי חניה ...סניף קופ""ח זה לא משהו שמגיעים סתם או המקרה. אבל אם זו המהות, לפחות שיהיה נעים, מסודר נקי עם שירות טוב.",לפני 7 חודשים,https://www.google.com/maps/place/%D7%91%D7%90%D7%A8%D7%99+-+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+%D7%99%D7%A4%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b916e180747:0x289c4c1c4b7c4b1a!8m2!3d32.0830615!4d34.7885414!16s%2Fg%2F12hkcbmny!19sChIJRwcYbpFLHRURGkt8SxxMnCg?authuser=0&hl=iw&rclk=1
בארי - תל אביב יפו,Rawek Dov,5,"דר סופר רופאת משפחה מעולה מקצועית אנושית קשובה ואני שמחה שאני מטופלת ע""י רופאה נפלאה כמוה הלואי והיו עוד רופאים מעולים כמוה",לפני 6 חודשים,https://www.google.com/maps/place/%D7%91%D7%90%D7%A8%D7%99+-+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+%D7%99%D7%A4%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b916e180747:0x289c4c1c4b7c4b1a!8m2!3d32.0830615!4d34.7885414!16s%2Fg%2F12hkcbmny!19sChIJRwcYbpFLHRURGkt8SxxMnCg?authuser=0&hl=iw&rclk=1
בארי - תל אביב יפו,לינוי קדוש,0,הגעתי ביום חמישי השעה פתיחה בואנה מחכה והם לא פותחים כבר 7 ועשרה פשוט חוצפה אנשים עובדים מיותר לציין שהתור ב7 וחמישה,לפני 7 חודשים,https://www.google.com/maps/place/%D7%91%D7%90%D7%A8%D7%99+-+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+%D7%99%D7%A4%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b916e180747:0x289c4c1c4b7c4b1a!8m2!3d32.0830615!4d34.7885414!16s%2Fg%2F12hkcbmny!19sChIJRwcYbpFLHRURGkt8SxxMnCg?authuser=0&hl=iw&rclk=1
דר' ענת תדיר - מומחית חניכיים,טוהר חאייק,5,"אני מטופלת של ד״ר ענת תדיר כבר שנים, וכל פעם מחדש מתרשמת מהמקצועיות והידע שלה. היא מומחית לחניכיים ברמה הכי גבוהה שיש. לאחרונה עברתי אצלה השתלת עצם וקיבלתי טיפול יסודי, עדין ומדויק, עם יחס אישי והסברים ברורים. תודה על שנים של טיפול מסור ואכפתי. ממליצה מכל הלב ❤",לפני חודש,https://www.google.com/maps/place/%D7%93%D7%A8%27+%D7%A2%D7%A0%D7%AA+%D7%AA%D7%93%D7%99%D7%A8+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b93038019c5:0x9cc4fbc2ae16a044!8m2!3d32.0881931!4d34.7898525!16s%2Fg%2F11fzfbz2mr!19sChIJxRmAA5NLHRURRKAWrsL7xJw?authuser=0&hl=iw&rclk=1
דר' ענת תדיר - מומחית חניכיים,Auriane Shimrit Shmueli,0,"הייתי אצל דר תדיר כדי לקבל טיפול הקצאת שורשים. אני אמא ל 2 צמודים, וקרה שהם חלו בשפעת, ולצערי שכחתי להודיע על ביטול תור. הסייעת של דר תדיר צלצלה אלי והתנצלתי ששכחתי להודיע על ביטול התור. דר תדיר צעקה …",לפני חודש,https://www.google.com/maps/place/%D7%93%D7%A8%27+%D7%A2%D7%A0%D7%AA+%D7%AA%D7%93%D7%99%D7%A8+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b93038019c5:0x9cc4fbc2ae16a044!8m2!3d32.0881931!4d34.7898525!16s%2Fg%2F11fzfbz2mr!19sChIJxRmAA5NLHRURRKAWrsL7xJw?authuser=0&hl=iw&rclk=1
דר' ענת תדיר - מומחית חניכיים,Sheri K,5,"הופניתי לד'ר תדיר לפני תהליך של יישור שיניים. ענת הינה רופאה מקצועית ביותר, קיבלתי ממנה טיפול מסור. הבדיקה שלה היתה בדיקה מאד יסודית איטית, אחראית המלווה בהסברים ושקיפות. ד''ר תדיר ליוותה אותי בכל תהליך יישור השיניים התעקשה על מעקב ללא עלות …",לפני 4 שנים,https://www.google.com/maps/place/%D7%93%D7%A8%27+%D7%A2%D7%A0%D7%AA+%D7%AA%D7%93%D7%99%D7%A8+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b93038019c5:0x9cc4fbc2ae16a044!8m2!3d32.0881931!4d34.7898525!16s%2Fg%2F11fzfbz2mr!19sChIJxRmAA5NLHRURRKAWrsL7xJw?authuser=0&hl=iw&rclk=1
"ד""ר הרציאנו מורן - מומחית לטיפולי שורש במבוגרים וילדים, אנדודונטית",איזבל שתיוי,5,"ממליצה בחום על הרופאה; מקצועית, אנושית ונעימה קבלת הפנים הייתה אדיבה,עזרה בקביעת התור. לצאת עם חוויה טובה מרופא שיניים אומר הרבה על כל ההתנהלות, תודה",לפני חודש,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%94%D7%A8%D7%A6%D7%99%D7%90%D7%A0%D7%95+%D7%9E%D7%95%D7%A8%D7%9F+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C%D7%99+%D7%A9%D7%95%D7%A8%D7%A9+%D7%91%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%95%D7%99%D7%9C%D7%93%D7%99%D7%9D,+%D7%90%D7%A0%D7%93%D7%95%D7%93%D7%95%D7%A0%D7%98%D7%99%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4c7873fe624d:0xaaa86160e61aa212!8m2!3d32.0702285!4d34.7838706!16s%2Fg%2F1tg0b21s!19sChIJTWL-c3hMHRUREqIa5mBhqKo?authuser=0&hl=iw&rclk=1"
"ד""ר הרציאנו מורן - מומחית לטיפולי שורש במבוגרים וילדים, אנדודונטית",ליאת מוזס,0,"התקשרתי ממש הרגע לתאם תור  עם כאבים בשן 36 חזקים, הפקידה לא רצתה לתאם לי תור לטיפול שורש אני בהלם. מה זה הם לא רוצים לקבל אותי  לטיפול? ה-ל-ם",תאריך העריכה: לפני 3 שבועות,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%94%D7%A8%D7%A6%D7%99%D7%90%D7%A0%D7%95+%D7%9E%D7%95%D7%A8%D7%9F+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C%D7%99+%D7%A9%D7%95%D7%A8%D7%A9+%D7%91%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%95%D7%99%D7%9C%D7%93%D7%99%D7%9D,+%D7%90%D7%A0%D7%93%D7%95%D7%93%D7%95%D7%A0%D7%98%D7%99%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4c7873fe624d:0xaaa86160e61aa212!8m2!3d32.0702285!4d34.7838706!16s%2Fg%2F1tg0b21s!19sChIJTWL-c3hMHRUREqIa5mBhqKo?authuser=0&hl=iw&rclk=1"
"ד""ר הרציאנו מורן - מומחית לטיפולי שורש במבוגרים וילדים, אנדודונטית",Shlomi Chachkes,5,"אדם מקסים קודם כל. רופאה בחסד עליון. הצילה לי את השיניים אחרי תאונת קורקינט, בסבלנות רגישות ומקצועיות. זכיתי. ממליץ בחום!!",לפני חודש,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%94%D7%A8%D7%A6%D7%99%D7%90%D7%A0%D7%95+%D7%9E%D7%95%D7%A8%D7%9F+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C%D7%99+%D7%A9%D7%95%D7%A8%D7%A9+%D7%91%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%95%D7%99%D7%9C%D7%93%D7%99%D7%9D,+%D7%90%D7%A0%D7%93%D7%95%D7%93%D7%95%D7%A0%D7%98%D7%99%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4c7873fe624d:0xaaa86160e61aa212!8m2!3d32.0702285!4d34.7838706!16s%2Fg%2F1tg0b21s!19sChIJTWL-c3hMHRUREqIa5mBhqKo?authuser=0&hl=iw&rclk=1"
"ד""ר לנה - רופאת השיניים שלכם ביפו תל אביב",hila peretz,5,"הרופאה הכי מקצועית שתפגשו בפער, יסודית, מקצועית, אין בעיה שהיא לא מעמיקה בה ופותרת בקלות, עם גישה קלילה וטובה אצלה הכל נראה ומרגיש פשוט יותר. חוויה מתקנת מלא מעט מומחים שהייתי אצלם, מטפלת בביתי בת ה9 שנים וגם בי ובכל המשפחה שלנו. חסכה לנו הרבה טיפולים וסבל מיותר.",לפני חודש,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%A0%D7%94+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%9C%D7%9B%D7%9D+%D7%91%D7%99%D7%A4%D7%95+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x150291635c4342a1:0x82a837b6769b3fc0!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ckg38h30!19sChIJoUJDXGORAhURwD-bdrY3qII?authuser=0&hl=iw&rclk=1
"ד""ר לנה - רופאת השיניים שלכם ביפו תל אביב",osher avraham,5,"חייב לציין שאני בדרך כלל לא נוהג לכתוב ביקורות בגוגל אבל הפעם, הרגשתי שאני חייב.. חוויה מצוינת ומומלצת מאוד. הייתי אצל לינה השיננית והעוזרת שלה, וקיבלתי טיפול מקצועי, יסודי ובעיקר אנושי. מהשנייה הראשונה הרגשתי שדואגים לי באמת – מסבירות כל שלב, מתייחסות ברגישות, בסבלנות ובאכפתיות אמיתית. הטיפול נעשה במסירות וברמה גבוהה מאוד, באווירה רגועה ובטוחה שכוללת הומור כדי להוריד את הלחץ :) ממליץ בחום לכל מי שמחפש שיננית מקצועית עם לב גדול ויחס אישי",לפני חודש,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%A0%D7%94+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%9C%D7%9B%D7%9D+%D7%91%D7%99%D7%A4%D7%95+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x150291635c4342a1:0x82a837b6769b3fc0!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ckg38h30!19sChIJoUJDXGORAhURwD-bdrY3qII?authuser=0&hl=iw&rclk=1
"ד""ר לנה - רופאת השיניים שלכם ביפו תל אביב",Taly Moshe,5,"בן ה10 ביקר פעמים בודדות בחייו אצל רופאי שיניים ורק לביקורות עד היום,  כך שכשהתלונן על רגישות וחוסר נוחות, חיפשתי מישהו מומלץ עם גישה טיפולית שמרנית וגישה מופלאה וסובלנית לילדים. ד""ר לנה היא כל זה ועוד ! ראשית נתקלתי ברשת בהמלצות רבות עליה, …",לפני 4 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%A0%D7%94+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%9C%D7%9B%D7%9D+%D7%91%D7%99%D7%A4%D7%95+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x150291635c4342a1:0x82a837b6769b3fc0!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ckg38h30!19sChIJoUJDXGORAhURwD-bdrY3qII?authuser=0&hl=iw&rclk=1
מרפאת שיניים יפו דנט,Hana Azaria,5,"רופא שיניים בין הטובים בארץ ,מי שמכיר מכיר,ואיש יקר ואהוב מאוד,יחיד ומיוחד מומחה ברמה עולמית בעל ידיים זהב ,בני משפחתי והקרובים מטפלים אצלו שנים ...מומלץ בחום רב!!!",לפני 3 שבועות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%99%D7%A4%D7%95+%D7%93%D7%A0%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d4d1845d8cef5:0xe3a702f0d53eebec!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ncmqpx92!19sChIJ9c7YRRhNHRUR7Os-1fACp-M?authuser=0&hl=iw&rclk=1
מרפאת שיניים יפו דנט,Eran Dukarker,5,"ד״ר באסל היה שירותי, מקצועי ואמין, טיפול ממצא ומדויק עם מחיר הוגן ואפילו פחות ממה שבאמת מגיע לו, גם הסביר מה עליי לעשות אחרי הטיפול בכדי לשמור על הגיינת הפה, במקום לחכות חודשיים לטיפול קבעתי אצלו ליום למחרת מרגע שדיברתי איתו ועם המרפאה, יוצא מן הכלל!",לפני 4 חודשים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%99%D7%A4%D7%95+%D7%93%D7%A0%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d4d1845d8cef5:0xe3a702f0d53eebec!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ncmqpx92!19sChIJ9c7YRRhNHRUR7Os-1fACp-M?authuser=0&hl=iw&rclk=1
מרפאת שיניים יפו דנט,Galina Tyurina,5,"Всем привет. Редко оставляю отзывы, так как своего доктора найти сложно. Сильно болел зуб. В пятницу уже мало кто работал. Решила попробовать найти в Google ближайшего работающего стоматолога. Почитала отзывы и не прогадала. Советую доктора …",לפני 4 חודשים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%99%D7%A4%D7%95+%D7%93%D7%A0%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d4d1845d8cef5:0xe3a702f0d53eebec!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ncmqpx92!19sChIJ9c7YRRhNHRUR7Os-1fACp-M?authuser=0&hl=iw&rclk=1
JMedical תל אביב,אייל הראל,5,היה נעים החל מהפקידה בקבלה שהייתה אדיבה ונעימה וכן הביקור אצל דר׳ אורון יהב שהיה מקצועי ומסביר פנים,לפני חודשיים,https://www.google.com/maps/place/JMedical+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4bb117bc9891:0x22802c5c86245472!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11lkhmlmdm!19sChIJkZi8F7FLHRURclQkhlwsgCI?authuser=0&hl=iw&rclk=1
JMedical תל אביב,Moti Cohen,0,בחיים שלי לא קיבלתי שירות כל כך גרוע . מביך חברות קשות. זלזול מטורף בזמן שלא אנשים מקווה שברמה הרפואית מזלזלים פחות,לפני חודשיים,https://www.google.com/maps/place/JMedical+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4bb117bc9891:0x22802c5c86245472!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11lkhmlmdm!19sChIJkZi8F7FLHRURclQkhlwsgCI?authuser=0&hl=iw&rclk=1
JMedical תל אביב,Ron Lev,5,שירות מדהים ואדיב! רופאים אדיבים ומקצועיים! ממליץ לכל מי שיכול לעצמו רפואה ברמת VIP,לפני חודש,https://www.google.com/maps/place/JMedical+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4bb117bc9891:0x22802c5c86245472!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11lkhmlmdm!19sChIJkZi8F7FLHRURclQkhlwsgCI?authuser=0&hl=iw&rclk=1
"מרפאת שיניים, ד""ר ליאור הרציאנו",רמי שרון,5,"כבר הרבה זמן שאני מטופל במרפאה של ד""ר  הרצאנו הוא רופא מקצועי קשוב עדין וסובלני",לפני 4 שנים,"https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%93%22%D7%A8+%D7%9C%D7%99%D7%90%D7%95%D7%A8+%D7%94%D7%A8%D7%A6%D7%99%D7%90%D7%A0%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b87ed5b1c31:0x2d5c947590c5971d!8m2!3d32.070318!4d34.7836329!16s%2Fg%2F11h7cvv7h0!19sChIJMRxb7YdLHRURHZfFkHWUXC0?authuser=0&hl=iw&rclk=1"
מרפאת שיניים ד״ר ברקו מיכאל,Maya,0,"עבודה רשלנית ולא מקצועית. סירבו לקחת אחריות על עבודת שתל שלא נעשתה כמו שצריך ונפלה כל כמה חודשים. בסוף נאלצתי ללכת לרופא אחר ולשלם עוד אלפי שח אבל הכתר לא נופל. יחס בזיוני, מזלזל. מקום אפור חסר נשמה ולא שירותי.",לפני 3 חודשים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%B4%D7%A8+%D7%91%D7%A8%D7%A7%D7%95+%D7%9E%D7%99%D7%9B%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b8a8096b5f5:0xe18fdbeef7e1f03f!8m2!3d32.090875!4d34.7743889!16s%2Fg%2F1vgx2_cd!19sChIJ9bWWgIpLHRURP_Dh9-7bj-E?authuser=0&hl=iw&rclk=1
מרפאת שיניים ד״ר ברקו מיכאל,Abcd,5,אני כבר הולך לשם שנים מרפאה מאוד מקצועית מסודרת ונעימה תמיד פחדתי מרופאי שיניים עד שהלכתי לשם,לפני 8 חודשים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%B4%D7%A8+%D7%91%D7%A8%D7%A7%D7%95+%D7%9E%D7%99%D7%9B%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b8a8096b5f5:0xe18fdbeef7e1f03f!8m2!3d32.090875!4d34.7743889!16s%2Fg%2F1vgx2_cd!19sChIJ9bWWgIpLHRURP_Dh9-7bj-E?authuser=0&hl=iw&rclk=1
מרפאת שיניים ד״ר ברקו מיכאל,Shai Azov,0,"באמת לא נעים לי להכפיש אבל דפקו לי שתי שיניים. רופאים לא מקצועיים, סתימות נשברו אחרי שבוע.  עריכה: אשמח לתאר את הדברים כפי שהיו: עברתי סתימה ותיקון השלמה (לא פעם ראשונה שם דרך אגב), ולאחר יומיים הופיעו בעיות עם שתי הפורצדורות. ההשלמה התפוררה ונדרש תיקון מחדש, והסתימה הובילה לדימויים וכאבים עזים בפה והמצב רק החמיר. הלכתי לרופא אחר ואכן התברר שהעבודה הייתה לא מקצועית וגרמה לנזקים. כלומר הייתי צריכה ללכת ל2 רופאים שונים תוך עשרה ימים לצורך הטיפול בבעיות שנצרו.  צר לי על התגובה שלכם, אך אני חושבת שהיא מעידה בצורה מאוד טובה על איכות המרפאה והעובדים בה.",לפני 3 שנים,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%B4%D7%A8+%D7%91%D7%A8%D7%A7%D7%95+%D7%9E%D7%99%D7%9B%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b8a8096b5f5:0xe18fdbeef7e1f03f!8m2!3d32.090875!4d34.7743889!16s%2Fg%2F1vgx2_cd!19sChIJ9bWWgIpLHRURP_Dh9-7bj-E?authuser=0&hl=iw&rclk=1
"ד""ר מיטל שגב נויהוף Dr. Meital Segev רופאת שיניים מומחית לילדים ונוער",Liane Rabinowich,5,"הגענו לד""ר מיטל לאחר חוויה לא נעימה בקופה, בידיעה שיש צורך במספר טיפולים ועם אתגר של ילד שפשוט מסרב לזריקות. אני לא מאמינה שכעת אנחנו אחרי סתימות ועקירה והכי חשוב- ילד שכבר לא מפחד מרופאי שיניים. מיטל מדהימה, ולגמרי קשובה לילד. היא רכשה את אמונו של בני, והצליחה לגרום לו להרגיש רגוע, בטוח ולעבור את הטיפולים. הלוואי וכל ילד היה זוכה לחוויה כל כך מעצימה אצל רופאי שיניים.",לפני חודשיים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%99%D7%98%D7%9C+%D7%A9%D7%92%D7%91+%D7%A0%D7%95%D7%99%D7%94%D7%95%D7%A3+Dr.+Meital+Segev+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%99%D7%9C%D7%93%D7%99%D7%9D+%D7%95%D7%A0%D7%95%D7%A2%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4bb6eff4716f:0x6a37eedae8172962!8m2!3d32.0900539!4d34.7794553!16s%2Fg%2F11frdzgg50!19sChIJb3H077ZLHRURYikX6NruN2o?authuser=0&hl=iw&rclk=1
