name,address,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,easy_url,easy_score,easy_review_count,google_review_count,facebook_review_count,madreviews_count,doctor_count,staff_count,site_score,comments
"ד""ר יעקב בן אבו Dr. Yaakov Benabou","
חניון העירייה מול המרפאה, שיינקין 3, גבעתיים, 5329102",גבעתיים,054-969-8400,http://dr-yaakovbenabou.com/,4.9,28,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%99%D7%A2%D7%A7%D7%91+%D7%91%D7%9F+%D7%90%D7%91%D7%95+Dr.+Yaakov+Benabou%E2%80%AD/data=!4m7!3m6!1s0x151d4bda9ac6faff:0x1a7b680dc2949804!8m2!3d32.074798!4d34.8092655!16s%2Fg%2F11tmyzj436!19sChIJ__rGmtpLHRURBJiUwg1oexo?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:06:32.025067,,,,,,,,,,5,,7,Has online booking; Large team (5 doctors); No social media
מרפאת שיניים הופמן - שתלים I שיקום I אסתטיקה,"
פועלי הרכבת 39, גבעתיים",גבעתיים,03-673-8042,http://www.hofmanclinic.co.il/,4.7,54,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%94%D7%95%D7%A4%D7%9E%D7%9F+-+%D7%A9%D7%AA%D7%9C%D7%99%D7%9D+I+%D7%A9%D7%99%D7%A7%D7%95%D7%9D+I+%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bb528555dd9:0xdc3d90ec1b7cde2a!8m2!3d32.0773826!4d34.8177386!16s%2Fg%2F11b6vd3w81!19sChIJ2V1VKLVLHRURKt58G-yQPdw?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:06:35.340628,,,,,,,,,,,6,6,Has online booking; No social media
"ד""ר אלחנן יעקובסון - מרפאת שיניים בגבעתיים","
דוד רמז 14, גבעתיים, 53242",גבעתיים,03-731-7349,https://www.drelhanan.co.il/,5.0,6,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%9C%D7%97%D7%A0%D7%9F+%D7%99%D7%A2%D7%A7%D7%95%D7%91%D7%A1%D7%95%D7%9F+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%92%D7%91%D7%A2%D7%AA%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4ba435aa1551:0xdca78497924d07e7!8m2!3d32.0700149!4d34.8041418!16s%2Fg%2F1tdt35n3!19sChIJURWqNaRLHRUR5wdNkpeEp9w?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:06:40.299234,,,,,,,,,,,,0,Website error
"ד""ר יוסי פנקס - רופא שיניים","
המתמיד 35, רמת גן",רמת גן,03-613-6204,http://www.drpinkas.co.il/,5.0,11,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%99%D7%95%D7%A1%D7%99+%D7%A4%D7%A0%D7%A7%D7%A1+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4bb9cc365779:0x123d4b61763944da!8m2!3d32.08045!4d34.8062971!16s%2Fg%2F11hbs_f0dy!19sChIJeVc2zLlLHRUR2kQ5dmFLPRI?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:06:44.839115,https://www.facebook.com/yossi6136204/,,,,,,,,,10,3,7,Has online booking; Large team (10 doctors); Facebook only
אור השן רמת גן - רשת מכוני צילומי שיניים,"
ביאליק 30, רמת גן",רמת גן,03-672-8069,https://or-hashen.co.il/,3.0,61,צילום שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%90%D7%95%D7%A8+%D7%94%D7%A9%D7%9F+%D7%A8%D7%9E%D7%AA+%D7%92%D7%9F+-+%D7%A8%D7%A9%D7%AA+%D7%9E%D7%9B%D7%95%D7%A0%D7%99+%D7%A6%D7%99%D7%9C%D7%95%D7%9E%D7%99+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b34d36ad4993:0x7558eb1cef09c631!8m2!3d32.0818034!4d34.8149984!16s%2Fg%2F11cjj0nnh1!19sChIJk0mtNk2zAhURMcYJ7xzrWHU?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:06:49.374492,https://www.facebook.com/987578674732400,,,https://easy.co.il/page/26954699,8.6,25,,,,,,9,Has online booking; No social media
איילון המרכז להשתלות שיניים,"
היצירה 3, קומה 8, רמת גן, 5252141",רמת גן,073-794-7770,http://ayalondental.co.il/,4.3,27,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%90%D7%99%D7%99%D7%9C%D7%95%D7%9F+%D7%94%D7%9E%D7%A8%D7%9B%D7%96+%D7%9C%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4bc73100c933:0x30b1b15cccac7344!8m2!3d32.0845947!4d34.8026708!16s%2Fg%2F11ggzkq01y!19sChIJM8kAMcdLHRURRHOszFyxsTA?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:06:53.191302,,,,https://easy.co.il/page/10029187,8.8,46,11,,,7,3,7,Has online booking; Large team (7 doctors); No social media
"מרום - מרכז רופאים ומומחים לרפואת הפה והשיניים - ד""ר הכט גדעון","
דב פרידמן 16, רמת גן, 5223370",רמת גן,03-752-3939,http://maromdc.co.il/,3.3,10,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%95%D7%9D+-+%D7%9E%D7%A8%D7%9B%D7%96+%D7%A8%D7%95%D7%A4%D7%90%D7%99%D7%9D+%D7%95%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%94%D7%A4%D7%94+%D7%95%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+-+%D7%93%22%D7%A8+%D7%94%D7%9B%D7%98+%D7%92%D7%93%D7%A2%D7%95%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4b05e967b961:0xe32b02e16fb0bf47!8m2!3d32.0805779!4d34.801969!16s%2Fg%2F11fp3knknf!19sChIJYbln6QVLHRURR7-wb-ECK-M?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:06:57.125673,https://www.facebook.com/profile.php?id=61578269643193,,,,,,,,,25,8,8,Has online booking; Large team (25 doctors); Facebook only
ד”ר בכור משיח,"
רחוב זאב ז'בוטינסקי 35, רמת גן",רמת גן,,,5.0,,רופא שיניים,,https://www.google.com/maps/place/%D7%93%E2%80%9D%D7%A8+%D7%91%D7%9B%D7%95%D7%A8+%D7%9E%D7%A9%D7%99%D7%97%E2%80%AD/data=!4m7!3m6!1s0x151d4bc7e54516cf:0xfaafbbf278798b06!8m2!3d32.0838826!4d34.8065868!16s%2Fg%2F11qnk94qrf!19sChIJzxZF5cdLHRURBot5ePK7r_o?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:00.763888,,,,,,,,,,,,0,No website
"מרפאת ד""ר גנדלמן","
עוזיאל 76, רמת גן",רמת גן,054-631-8872,https://drgendelman.co.il/,4.8,40,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%93%22%D7%A8+%D7%92%D7%A0%D7%93%D7%9C%D7%9E%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4bd71230543d:0x985beb8d0ed391ab!8m2!3d32.0719551!4d34.8228335!16s%2Fg%2F11fv4dft5f!19sChIJPVQwEtdLHRURq5HTDo3rW5g?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:05.315814,https://www.facebook.com/DR.Gendelman?mibextid=ZbWKwL,,,,,,,,,,1,9,Has online booking; Facebook only
"ד""ר גלית מטצקי","
קניון ביאליק, ביאליק 76, רמת גן",רמת גן,1-700-500-304,http://drgm.co.il/%D7%A6%D7%95%D7%A8-%D7%A7%D7%A9%D7%A8/,4.8,42,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%92%D7%9C%D7%99%D7%AA+%D7%9E%D7%98%D7%A6%D7%A7%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d4bb5ab76fc1d:0x35b24978b2c4d481!8m2!3d32.0857936!4d34.8115303!16s%2Fg%2F11hzv4v4rh!19sChIJHfx2q7VLHRURgdTEsnhJsjU?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:08.726512,https://www.facebook.com/drgalitmatetzky,,,,,,,,,,,6,Facebook only
"מרפאת שיניים- ד""ר מ. סמי","
הרא""ה 24, רמת גן",רמת גן,03-672-4060,,4.8,6,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-+%D7%93%22%D7%A8+%D7%9E.+%D7%A1%D7%9E%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d4a34a8d2fb8b:0x466137cf12df5003!8m2!3d32.0839906!4d34.8188107!16s%2Fg%2F11gfp3k05r!19sChIJi_vSqDRKHRURA1DfEs83YUY?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:13.246815,,,,,,,,,,,,0,No website
דר' מאיר אבירם - השתלות שיניים ביום אחד,"
מגדלי לייף, מגדל B, דרך ששת הימים 4, קומה 17, בני ברק, 5120125",בני ברק,1-800-300-031,http://www.draviram.co.il/,4.9,201,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%D7%A8%27+%D7%9E%D7%90%D7%99%D7%A8+%D7%90%D7%91%D7%99%D7%A8%D7%9D+-+%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%99%D7%95%D7%9D+%D7%90%D7%97%D7%93%E2%80%AD/data=!4m7!3m6!1s0x151d4bca55e2dc89:0xe2a75cfc91240f9f!8m2!3d32.0957304!4d34.8227806!16s%2Fg%2F113fpjtm1!19sChIJidziVcpLHRURnw8kkfxcp-I?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:18.183460,https://www.facebook.com/shtalim,https://www.instagram.com/drmeiraviram/,,,,,,,,8,4,9,Has online booking; Large team (8 doctors)
ש.ל.ה הרצל רמת גן,"
שילה 1, רמת גן",רמת גן,,,5.0,,,,https://www.google.com/maps/place/%D7%A9.%D7%9C.%D7%94+%D7%94%D7%A8%D7%A6%D7%9C+%D7%A8%D7%9E%D7%AA+%D7%92%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4bcaffeaaf95:0xa834b71149f29088!8m2!3d32.082736!4d34.8155827!16s%2Fg%2F11fmvkwtrr!19sChIJla_q_8pLHRURiJDySRG3NKg?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:21.410841,,,,,,,,,,,,0,No website
"מרפאת ד""ר ק. מור-גן - רמת גן","
הירדן 91, רמת גן",רמת גן,03-574-0484,https://mor-gan.co.il/,3.9,18,רופא שיניים,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%93%22%D7%A8+%D7%A7.+%D7%9E%D7%95%D7%A8-%D7%92%D7%9F+-+%D7%A8%D7%9E%D7%AA+%D7%92%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4a57442322d7:0x26efad29d43b55a6!8m2!3d32.0605907!4d34.8284434!16s%2Fg%2F1tk40pjh!19sChIJ1yIjRFdKHRURplU71Cmt7yY?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:25.800301,,,,,,,,,,6,,8,Has online booking; Large team (6 doctors); No social media
סקאי דנט מעבדת שיניים,"
רחוב זאב ז'בוטינסקי 54, רמת גן, 5246201",רמת גן,03-600-5708,,5.0,2,מעבדת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%A1%D7%A7%D7%90%D7%99+%D7%93%D7%A0%D7%98+%D7%9E%D7%A2%D7%91%D7%93%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4bda0ad61133:0x61d4d690fcc70d9b!8m2!3d32.0853638!4d34.8107505!16s%2Fg%2F11lgm2lvj9!19sChIJMxHWCtpLHRURmw3H_JDW1GE?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:34.354839,,,,,,,,,,,,0,No website
"ד""ר אלינה סגל","
תרצה 19, רמת גן",רמת גן,03-674-2050,https://dr-alina-segal.co.il/,4.4,7,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%9C%D7%99%D7%A0%D7%94+%D7%A1%D7%92%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4a48a6cf6f65:0xb8502b09549988eb!8m2!3d32.0720176!4d34.8290252!16s%2Fg%2F11f3rb4xc1!19sChIJZW_PpkhKHRUR64iZVAkrULg?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:38.969195,https://www.facebook.com/dr.alina.segal/,,,,,,,,,8,6,9,Has online booking; Large team (8 doctors); Facebook only
"שנטל מעבדות שיניים 2001 בע""מ","
עליית הנוער 39, גבעתיים",גבעתיים,050-453-8344,,5.0,,מעבדת שיניים,,https://www.google.com/maps/place/%D7%A9%D7%A0%D7%98%D7%9C+%D7%9E%D7%A2%D7%91%D7%93%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+2001+%D7%91%D7%A2%22%D7%9E%E2%80%AD/data=!4m7!3m6!1s0x151d4bf0e5e8fff9:0x9b262f736f5657fc!8m2!3d32.0737324!4d34.8011304!16s%2Fg%2F11q9tzvd7b!19sChIJ-f_o5fBLHRUR_FdWb3MvJps?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:46.821292,,,,,,,,,,,,0,No website
"ד""ר רייכל אריה","
הל""ה 60, גבעתיים",גבעתיים,03-573-0540,http://raichel.co.il/,1.7,3,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A8%D7%99%D7%99%D7%9B%D7%9C+%D7%90%D7%A8%D7%99%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bb016a10a0d:0x51cef525021d0d26!8m2!3d32.0734032!4d34.8080293!16s%2Fg%2F1tkp20kx!19sChIJDQqhFrBLHRURJg0dAiX1zlE?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:50.904529,,,,,,,,,,,,2,No social media
"מרפאת שיניים ד""ר אלקאדר","
הרב הרצוג 25, גבעתיים",גבעתיים,052-556-4467,https://www.dental-clinica.info/,5.0,6,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%90%D7%9C%D7%A7%D7%90%D7%93%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4bff8971cad3:0x41e0854d718e6d26!8m2!3d32.0615088!4d34.8167914!16s%2Fg%2F11h9gw10mq!19sChIJ08pxif9LHRURJm2OcU2F4EE?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:53.658557,,,,,,,,,,2,10,8,Has online booking; No social media
"רופא שיניים בגבעתיים - ד""ר ציון כהן","
סירקין 13, גבעתיים, 5325007",גבעתיים,054-992-0220,,5.0,2,מרפאת שיניים,,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%92%D7%91%D7%A2%D7%AA%D7%99%D7%99%D7%9D+-+%D7%93%22%D7%A8+%D7%A6%D7%99%D7%95%D7%9F+%D7%9B%D7%94%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x151d4bb44d1148c3:0x327ccaef707b6039!8m2!3d32.0780044!4d34.8146964!16s%2Fg%2F11hb5zrkgy!19sChIJw0gRTbRLHRUROWB7cO_KfDI?authuser=0&hl=iw&rclk=1,מרפאת שיניים רמת גן גבעתיים,2026-02-22T19:07:56.795556,,,,,,,,,,,,0,No website
Dr.Alex ד״ר אלכס מרפאת שיניים חירום 24,"
רוטשילד 30, בת ים, 5938107",בת ים,03-510-6667,https://www.drserebrinski.com/,4.8,18,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/Dr.Alex+%D7%93%D7%B4%D7%A8+%D7%90%D7%9C%D7%9B%D7%A1+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%97%D7%99%D7%A8%D7%95%D7%9D+24%E2%80%AD/data=!4m7!3m6!1s0x1502b3e9a1eabee1:0xb0f4f0f20688d7f7!8m2!3d32.0268812!4d34.7469876!16s%2Fg%2F11khf43bw3!19sChIJ4b7qoemzAhUR99eIBvLw9LA?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:08:52.694358,,https://www.instagram.com/dr.serebrinski/,,,,,,,,4,1,9,Has online booking
"ד""ר סריברינסקי רומן רופא שיניים","
רוטשילד 30, בת ים",בת ים,03-670-4488,http://www.shen4u.co.il/bat-yam,4.6,36,מרפאת שיניים,פתוח 24 שעות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A1%D7%A8%D7%99%D7%91%D7%A8%D7%99%D7%A0%D7%A1%D7%A7%D7%99+%D7%A8%D7%95%D7%9E%D7%9F+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4bc96a1483e3:0xc5b4d3c4c1b91f1e!8m2!3d32.0268812!4d34.7469876!16s%2Fg%2F1twxnv1s!19sChIJ44MUaslLHRURHh-5wcTTtMU?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:08:56.441248,,https://www.instagram.com/dr.romanser/,,,,,,,,,7,6,Has online booking
מרפאת שיניים בת ים,"
הרצל 86, בת ים",בת ים,052-257-3816,,5.0,4,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3169a745eaf:0x662da773eb32ab2b!8m2!3d32.0188584!4d34.7459002!16s%2Fg%2F1q5bm3k67!19sChIJr150mhazAhURK6sy63OnLWY?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:09:00.156556,,,,,,,,,,,,0,No website
"מכבידנט, בת ים","
קדושי קהיר 20, בת ים",בת ים,03-555-8100,https://maccabi-dent.com/%D7%9E%D7%A8%D7%A4%D7%90%D7%94/?id=26,3.1,82,מרפאת שיניים,שעות פעילות,"https://www.google.com/maps/place/%D7%9E%D7%9B%D7%91%D7%99%D7%93%D7%A0%D7%98,+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b33e985a6a3b:0xe1fc45dfddbe3911!8m2!3d32.0255859!4d34.74693!16s%2Fg%2F11fmvl33vh!19sChIJO2pamD6zAhURETm-3d9F_OE?authuser=0&hl=iw&rclk=1",מרפאת שיניים חולון בת ים,2026-02-22T19:09:04.284419,https://www.facebook.com/MaccabiDent/,,,,,,,,,,1,9,Has online booking; Facebook only
24 מרפאת שיניים שעות Dr.Serebrinski Roman,"
רוטשילד 30, בת ים",בת ים,03-670-4488,http://1dent.co.il/,4.5,10,מרפאת שיניים,24 מרפאת שיניים שעות Dr.Serebrinski Roman,https://www.google.com/maps/place/24+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%A2%D7%95%D7%AA+Dr.Serebrinski+Roman%E2%80%AD/data=!4m7!3m6!1s0x1502b375fc5f0ca3:0x2fbde87ca54d7a9e!8m2!3d32.0268524!4d34.7469943!16s%2Fg%2F11k9q5g9s3!19sChIJowxf_HWzAhURnnpNpXzovS8?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:09:08.164087,https://vk.com/away.php?utf=1&to=https%3A%2F%2Fwww.facebook.com%2Froman.serebrinski.39,https://www.instagram.com/dr.romanser/,,,,,,,,2,3,7,
הכתר - רשת מרפאות שיניים,"
הרב עוזיאל 2, בת ים",בת ים,03-381-7555,https://aminmedical.co.il/,5.0,24,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%94%D7%9B%D7%AA%D7%A8+-+%D7%A8%D7%A9%D7%AA+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b33e12eaa385:0x5ddf5f75da2220b!8m2!3d32.0230325!4d34.7472364!16s%2Fg%2F11hzv4s3pp!19sChIJhaPqEj6zAhURCyKiXff13QU?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:09:12.369960,https://www.facebook.com/dentist.il/,https://www.instagram.com/crown_dental_clinics/,https://www.tiktok.com/@crown_dental_clinics,,,,,,,,3,9,Has online booking
"מרפאת שיניים בבת ים - רופא שיניים בבת ים: ד""ר עמוס בוחניק","
יוספטל 112, בת ים",בת ים,074-774-6118,https://shinaim.net/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%91%D7%AA-%D7%99%D7%9D/,5.0,24,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%91%D7%AA+%D7%99%D7%9D:+%D7%93%22%D7%A8+%D7%A2%D7%9E%D7%95%D7%A1+%D7%91%D7%95%D7%97%D7%A0%D7%99%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x1502b3aea90af5ff:0xf1e1f112f3a3ffd8!8m2!3d32.0147904!4d34.763117!16s%2Fg%2F11k9kdtr9z!19sChIJ__UKqa6zAhUR2P-j8xLx4fE?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:09:15.263490,https://www.facebook.com/reshetshinaim,,,,,,,,,33,25,9,Has online booking; Large team (33 doctors); Facebook only
מרפאת שיניים בחולון | מרפאות אלון | רופא שיניים בחולון,"
קדושי קהיר 23, חולון, 5836107",חולון,03-651-9249,https://dralon.co.il/,5.0,113,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%97%D7%95%D7%9C%D7%95%D7%9F+%7C+%D7%9E%D7%A8%D7%A4%D7%90%D7%95%D7%AA+%D7%90%D7%9C%D7%95%D7%9F+%7C+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%97%D7%95%D7%9C%D7%95%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x1502b3320a3ff075:0xf14f1fb68337ce07!8m2!3d32.0180565!4d34.7636312!16s%2Fg%2F11hz8rw062!19sChIJdfA_CjKzAhURB843g7YfT_E?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:09:18.352210,https://www.facebook.com/doctoralon/,https://www.instagram.com/alon.clinic/,,,,,,,,,8,8,Has online booking
בתימון - כללית סמייל - בת ים,"
הרב ניסנבאום 33, בת ים",בת ים,03-554-5111,https://www.clalitsmile.co.il//clinic/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA-%D7%9B%D7%9C%D7%9C%D7%99%D7%AA-%D7%A1%D7%9E%D7%99%D7%99%D7%9C-%D7%91%D7%AA-%D7%99%D7%9D-%D7%91%D7%AA%D7%99%D7%9E%D7%95%D7%9F/,2.0,74,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%91%D7%AA%D7%99%D7%9E%D7%95%D7%9F+-+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b36d2cd8b29b:0x56c45b67ef011684!8m2!3d32.0123702!4d34.7520387!16s%2Fg%2F12hkmwg1v!19sChIJm7LYLG2zAhURhBYB72dbxFY?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:09:21.632436,,,,,,,,,,29,16,7,Has online booking; Large team (29 doctors); No social media
מ.ר.ב - כללית סמייל - בת ים,"
שדרות העצמאות 67, בת ים, 5931501",בת ים,03-506-0112,https://www.clalitsmile.co.il//clinic/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA-%D7%9B%D7%9C%D7%9C%D7%99%D7%AA-%D7%A1%D7%9E%D7%99%D7%99%D7%9C-%D7%91%D7%AA-%D7%99%D7%9D-%D7%91%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D-%D7%A8%D7%A4%D7%90%D7%9C/,2.6,36,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E.%D7%A8.%D7%91+-+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%91%D7%AA+%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x1502b3391bc45c51:0x32c5887e1b7d143b!8m2!3d32.0280798!4d34.7483397!16s%2Fg%2F1pp2tgw79!19sChIJUVzEGzmzAhUROxR9G36IxTI?authuser=0&hl=iw&rclk=1,מרפאת שיניים חולון בת ים,2026-02-22T19:09:25.782871,,,,,,,,,,29,6,7,Has online booking; Large team (29 doctors); No social media
