segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id,review1_name,review1_stars,review1_text,review2_name,review2_stars,review2_text,review3_name,review3_stars,review3_text,review4_name,review4_stars,review4_text,review5_name,review5_stars,review5_text,facebook_url,instagram_url,email
4b,No Website + Good,Arizona Community Auto Repair,"5350 E Main St Ste 101, Mesa, AZ 85205, USA",Phoenix,AZ,(480) 322-9173,,4.6,92,"car_repair, point_of_interest, service, establishment",Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,https://maps.google.com/?cid=13490282357275725739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto service center Mesa, AZ",auto_repair,2026-03-11T15:49:11.574939,ChIJE8tvaHivK4cRq48jUVQcN7s,Jose Urbina,5,Owner was understanding and professional. Got back on my feet within hours. Honest and dependable. Would recommend again.,Michelle D,5,"Michael and his team are awesome! They were incredibly transparent about pricing, honest about what actually needed to be done, and didn’t try to push any extras. I’ve been through many shops that I just couldn’t trust, so finding a place …",John Mowbray,5,"Highly recommend this local Auto Garage and Mechanic team in Mesa...friendly owner Michael oversees a broad array of Automotive services, including normal maintenance, major mechanical issues, suspension, wheels, auto body, all under one …",Sydney S.,5,"Michael was super helpful while I lived in Arizona for a year as a student. I was driving a mercedes that had a few issues during that time, and he always responded to calls quickly, doing the repairs well &amp; in a reasonable time. Thank you Michael &amp; team!",lucinda jones,3,"I was going to leave a 5 start because of the customer services. They were amazing, but my van I know it was rough but on my way back home my car started making rattling noises as of it weren't out back together correctly. I can drive part …",,,
4b,No Website + Good,Mannings Auto Repair,"8717 Lockwood Dr, Houston, TX 77016",Houston,Texas,(713) 631-6266,,4.5,21,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Mannings%20Auto%20Repair&query_place_id=ChIJcWbQv425QIYRdYc431l7QTg,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:14.973Z,ChIJcWbQv425QIYRdYc431l7QTg,Pooh Bear,5,This is my second time visiting this location. The first time was due to a noise that my vehicle was having so I was assisted with no problem and the young guy was super knowledgeable and customer friendly. So I chose to return because of …,Alyssa Perrington,1,"NEVER AGAIN. A $200 job turns into a $800 job. Very, dishonest and unfair to customers. I spent over $800 here and the lady Hilda was very charming, over the phone, the many times that she did call me on my phone, to inform me what was …",Best of CyndiTV,1,Visited Mannings asked if they could take a look at my vehicle then shared history of the vehicle.  The owner asked if Service Engine Soon light was on we replied no thereafter he said he would have to keep it then get back with us.  A few …,K. Hubert,5,"We really appreciate the warm, friendly, professional service we receive each and every time we take our vehicles to Manning’s!!!!! The get the job done with a whole lot of care and positive energy!",Carla Davis,5,These mechanics are the BEST!! I took my car in and was diagnosed and car was fixed within a few hours! The owners are so kind and very helpful!! I will continue going there....,,https://www.instagram.com/manningspremiumauto,mannautomotive@gmail.com
4b,No Website + Good,Arturos Garage Auto Mechanics,"320 W Canino Rd, Houston, TX 77037",Houston,Texas,(713) 695-2155,,4.5,130,Auto repair shop,Monday: 9 AM to 7 PM | Tuesday: 9 AM to 7 PM | Wednesday: 9 AM to 7 PM | Thursday: 9 AM to 7 PM | Friday: 9 AM to 7 PM | Saturday: 9 AM to 7 PM | Sunday: 9 AM to 2 PM,https://www.google.com/maps/search/?api=1&query=Arturos%20Garage%20Auto%20Mechanics&query_place_id=ChIJm4o6qRrIQIYRHGDpaxqSAh8,Northside,no,auto repair shop,auto_repair,2026-03-11T16:22:15.959Z,ChIJm4o6qRrIQIYRHGDpaxqSAh8,Carlos Hardy,5,Very reliable and gets the job done for great prices,Anthony Devenport,5,"Well now let's see here, they have worked on 2 of my cars and did good work and did not  knock over my penny bank lol good work  fellas",Marie F,1,I have to warn people about this place and the mechanic Ronaldo. He takes zero accountability! He was replacing a part in my car and he did not do it properly. He messed up the fuse box and is claiming he didn’t. There was no issue with it …,Henri Osorto,5,I’ve entrusted Arturo’s Garage with both our tow truck fleet and my personal vehicles. What initially brought me to Arturo was his ability to fix issues that other shops couldn’t resolve. Arturo understands the importance of keeping …,alma timoson,1,It saddens me deeply to have to write this review being that I initially though this guy was a pretty fair individual. I was referred to him by an employee at Bap Geon where I get the parts for my car. A few times minor work was done to the …,https://www.facebook.com/ArturosMobileMechanic,https://www.instagram.com/arturosupercar,foia@fmcsa.dot.gov
4b,No Website + Good,Fulton Auto Repair,"8050 W Montgomery Rd, Houston, TX 77088",Houston,Texas,(281) 741-1977,,4.5,25,Auto repair shop,Monday: 8 AM to 5:30 PM | Tuesday: 8 AM to 5:30 PM | Wednesday: 8 AM to 5:30 PM | Thursday: 8 AM to 5:30 PM | Friday: 8 AM to 5:30 PM | Saturday: 8 AM to 2:30 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Fulton%20Auto%20Repair&query_place_id=ChIJa0Coad_JQIYR9dkyHZHOLlY,Acres Home,no,auto repair shop,auto_repair,2026-03-11T16:22:16.855Z,ChIJa0Coad_JQIYR9dkyHZHOLlY,Angel Hernandez,5,These guys are my go-to for oil changes and honest service.  Will be bringing all my vehicles here for general upkeep and recommending them to my neighbors.,Xlyophone Player,5,Hands down these dudes do amazing work. They work fast and have reasonable prices. If you need major work done on your car (even minor repairs) I highly recommend them to anyone. Great work. Great prices. And great customer service.,Holly Colotta,5,"1.31.24
Been back 2x in the last few weeks &amp; they took care of all the problems I was having. Reasonably priced. Very honest! …",Macy Lopez,5,So today I was faced with a financial task as in my check engine light came on and my car was not able to drive anywhere. I was just randomly driving down looking for places to fix my car. I just ended up seeing this place stopping and just …,Ivan M.,4,Fast and efficient. Was a little dissapointed the guy mentioned my front window tint was too dark when it's never been an issue even when I've been pulled over. When i mentioned it to him that it should be legal (I asked for it to be legal when it was done) he said he's been doing this for a long time and he knows. 🤷🏽 …,,https://www.instagram.com/fulton_automotive,support@giftly.com
4b,No Website + Good,Imperio Auto Repair llc,"614 E Tidwell Rd, Houston, TX 77022",Houston,Texas,(832) 292-5621,,4.5,21,Auto repair shop,Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 9 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Imperio%20Auto%20Repair%20llc&query_place_id=ChIJ93ZliRK5QIYRJNrkgPB0iEQ,Northside / Northline,no,auto repair shop,auto_repair,2026-03-11T16:22:16.856Z,ChIJ93ZliRK5QIYRJNrkgPB0iEQ,K A,5,They Fixed My A/C in 15minutes. He was very honest. Reasonable prices. I also had a sound coming out my car. My car would sound like a go kart. He took a look and it was just something out of place he took care of that in 5min. I have had …,Corisela Robles,5,Highly recommend Imperio Auto Repair for your repair needs. They gave me a fair quote for the work on my car and had me in and out in a timely manner. Isack replaced my compressor and discovered I had a major oil leak that needed to be …,andy Ikele,5,"Mr Isack and his crew are very great auto experts! This auto repair shop does a wonderful job,  i truly recommend them!",Esai Morales,5,"Very great service, they have repaired a few vans and trucks for us and they have been working wonderfully.",Jeremiah Hicks,5,"Good hard working people , got my ac fixed blows ice cold now after sweating just riding down the street lol",https://www.facebook.com/p/Imperio-Auto-Repair-LLC-100054321140054,,empireauto07@gmail.com
4b,No Website + Good,Auto Service,"8401 Jensen Dr, Houston, TX 77093",Houston,Texas,(713) 742-5331,,4.5,27,Auto repair shop,Monday: 9 AM to 7 PM | Tuesday: 9 AM to 7 PM | Wednesday: 9 AM to 7 PM | Thursday: 9 AM to 7 PM | Friday: 9 AM to 7 PM | Saturday: 9 AM to 7 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Auto%20Service&query_place_id=ChIJw562wbC5QIYRiapXBpI0wCs,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:17.876Z,ChIJw562wbC5QIYRiapXBpI0wCs,Rachelle Guillory,5,Great place and fast service,Carolina Mattos,5,Quick and Easy!! no questions asked! Guy knows his stuff and cuts straight to the chase. I always get my inspections here,C. Lillard-Phoenix Soul,5,Inspection was done quick.,black sheep 1411,5,Very helpful and quick service i recommend to go,Carlos Flores,5,One of the best places for inspection.,https://www.facebook.com/mannysautoservicee,https://www.instagram.com/getwisecarcare,houston@fixautousa.com
4b,No Website + Good,Rivera's Tire Shop,"8003 Tidwell Rd, Houston, TX 77028",Houston,Texas,(346) 971-2990,,4.5,40,"Auto repair shop, Tire shop",Monday: 8:30 AM to 6 PM | Tuesday: 8:30 AM to 6 PM | Wednesday: 8:30 AM to 6 PM | Thursday: 8:30 AM to 6 PM | Friday: 8:30 AM to 6 PM | Saturday: 8:30 AM to 6 PM | Sunday: 10:30 AM to 5:30 PM,https://www.google.com/maps/search/?api=1&query=Rivera's%20Tire%20Shop&query_place_id=ChIJ-SCGn2i6QIYRF3PCy_qpLm8,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:19.939Z,ChIJ-SCGn2i6QIYRF3PCy_qpLm8,Nicole Rechner,5,"Every time I go to Mingo, he always takes care of me for a great price! My son even takes his bicycle up here when he needs to get his tires fixed and he's always super polite and respectful!  I won't go to a different tire shop!",Brenda Baker,5,I like the owner and the older guy that has been there for years. They are real honest. The new guy is ok I guess. But I trust whose always been fair with me. Also the watch dogs is beautiful.,Joe Lopez,5,Mingo is always helping me out with my tires and my brakes. Good place to trust your tires and mechanic..,Cassandra Gonzales,5,"This is a family owned tire shop, however they also handle mechanic work. Very customer orientated &amp; honest.",Cynthia Ann Ortiz,5,Great Family Business. Professional service and good prices. My go to place for quick service.,https://www.facebook.com/100084232612250/posts/boost-your-vehicles-performance-with-a-top-notch-set-of-tires-from-rivera-tire-s/381323058018778,https://www.instagram.com/rivera___shop,
4b,No Website + Good,Bauman Auto Repair,"7720 Bauman Rd, Houston, TX 77022",Houston,Texas,(713) 691-1094,,4.5,15,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Bauman%20Auto%20Repair&query_place_id=ChIJZ8Ua50K4QIYRqnE-0GKTAnY,Northside / Northline,no,auto repair shop,auto_repair,2026-03-11T16:22:21.113Z,ChIJZ8Ua50K4QIYRqnE-0GKTAnY,K K,5,"Professional mechanics worked on my van.. it's running well, and they inspected my vehicle, and added the wiper blades I needed. Check them out!",Alfred Gonzales,5,Great Auto technicians and I strongly recommend people take their automobiles there for service.,Kathy Fischer,5,Fair prices found my new mechanic,Kat Fischer,5,Really nice mechanics  and fair prices,Juan José Pérez Matute,1,"Terrible work, way too much money for nothing done to my truck. Almost $2,000 for a diagnosis and inspection is a rip-off, my car is still the same. If you want to be scammed, go to that no-name shop.",https://www.facebook.com/GatorTireWheelAlignment/videos/audi-on-fresh-20s11121-bauman-rd-houston-tx-77076-713-732-6531-we-offer-financin/1190453793075915,,FWACCTag@fortworthtexas.gov
4b,No Website + Good,Mynar Inspection Auto Center,"8402 Mesa Dr, Houston, TX 77028",Houston,Texas,(713) 635-6296,,4.5,42,"Auto repair shop, Muffler shop, Oil change service, Smog inspection station, Tire shop, Truck repair shop, Used tire shop, Vehicle inspection service",,https://www.google.com/maps/search/?api=1&query=Mynar%20Inspection%20Auto%20Center&query_place_id=ChIJ_5V5I_G6QIYRwToP3ibJggs,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:25.728Z,ChIJ_5V5I_G6QIYRwToP3ibJggs,Willie Phillips,5,"First time going here, and the service was 5 star, never step out of my car(that corona) and we was done in less than 20 minutes. Recommending everyone i know who needs there inspection done.",Gary Y,5,They are always very friendly. I have been coming here for several years. Sweet and simple operation.,Maria R. (Foxy),5,Fast and friendly service. I came here for my last two inspections. Pam and Bubba are great.,Alicia Anderson,5,Very helpful people! Definitely recommend this family owned and operated business.,Pamela sylvester,4,Fair and honest people and good work also family owned since 1983 nice people hard working,https://www.facebook.com/stateinspections,,texasfirstautoinspections@gmail.com
4b,No Website + Good,Hardy's State Inspection,"12965 W Hardy Rd, Houston, TX 77037",Houston,Texas,,,4.5,23,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 5 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Hardy's%20State%20Inspection&query_place_id=ChIJ_d180r-3QIYRuVjjW0Fzo5w,Meadowviewland,no,auto repair shop,auto_repair,2026-03-11T16:22:30.777Z,ChIJ_d180r-3QIYRuVjjW0Fzo5w,ROB G.,1,"Got me in and out. Fixed my flat quick and reasonably priced

***update***  patch job lasted less than 1 month! …",Viridiana Villegas,5,"Love this place, the people are so nice and helpful plus they have a clean and comfortable waiting area with free drinks for customers while you wait.",Allyssa Dee,1,Rude rude rude. I pulled in for a state inspection and they just looked at me like I was stupid. Better take y’all’s business elsewhere. This isn’t it,Griselda Garza,5,If you are patient they are great,Emigdio Galvan,5,"Great place, people friendly...",https://www.facebook.com/hardycollisioncenter,,HFDPubInf@houstontx.gov
